cell_id,score,true_label,predicted,annotation,sample
976_2,0.67746717,0,0,05-MNP,HS11_VDZ_L_3
982_2,0.61233693,0,0,05-MNP,HS11_VDZ_L_3
1005_2,1.5966772,0,1,05-MNP,HS11_VDZ_L_3
1016_2,0.72143793,0,0,05-MNP,HS11_VDZ_L_3
1044_2,0.68247575,0,0,05-MNP,HS11_VDZ_L_3
1094_2,2.100697,0,1,05-MNP,HS11_VDZ_L_3
1100_2,1.4337938,0,0,05-MNP,HS11_VDZ_L_3
1104_2,0.7098456,0,0,05-MNP,HS11_VDZ_L_3
1139_2,2.7171009,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
1180_2,0.6706087,0,0,05-MNP,HS11_VDZ_L_3
1196_2,1.4416674,0,0,05-MNP,HS11_VDZ_L_3
1256_2,1.4288905,0,0,05-MNP,HS11_VDZ_L_3
1288_2,0.64688027,0,0,05-MNP,HS11_VDZ_L_3
1301_2,1.3695244,0,0,05-MNP,HS11_VDZ_L_3
1333_2,0.7644528,0,0,05-MNP,HS11_VDZ_L_3
1348_2,0.7695889,0,0,05-MNP,HS11_VDZ_L_3
1349_2,2.6233194,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
1353_2,0.6724392,0,0,05-MNP,HS11_VDZ_L_3
1357_2,1.3168867,0,0,05-MNP,HS11_VDZ_L_3
1375_2,2.7099059,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
1383_2,0.75384617,0,0,05-MNP,HS11_VDZ_L_3
1387_2,1.8038025,0,1,05-MNP,HS11_VDZ_L_3
1388_2,0.6884537,1,0,05B-MNP_activated_inf,HS11_VDZ_L_3
1398_2,2.8027031,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
1402_2,1.3257903,1,0,05B-MNP_activated_inf,HS11_VDZ_L_3
1438_2,0.7225801,0,0,05-MNP,HS11_VDZ_L_3
1439_2,2.051371,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
1458_2,1.2941507,1,0,05B-MNP_activated_inf,HS11_VDZ_L_3
1468_2,0.72783506,0,0,05-MNP,HS11_VDZ_L_3
1470_2,0.6540828,0,0,05-MNP,HS11_VDZ_L_3
1486_2,1.3549578,1,0,05B-MNP_activated_inf,HS11_VDZ_L_3
1523_2,1.8309135,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
1525_2,0.71105254,0,0,05-MNP,HS11_VDZ_L_3
1555_2,2.6471474,0,1,05-MNP,HS11_VDZ_L_3
1576_2,1.258297,1,0,05B-MNP_activated_inf,HS11_VDZ_L_3
1590_2,1.3307571,0,0,05-MNP,HS11_VDZ_L_3
1637_2,0.7259661,0,0,05-MNP,HS11_VDZ_L_3
1677_2,0.6733152,0,0,05-MNP,HS11_VDZ_L_3
1689_2,1.4885256,0,0,05-MNP,HS11_VDZ_L_3
1695_2,0.6237055,0,0,05-MNP,HS11_VDZ_L_3
1704_2,1.9208716,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
1705_2,1.7230059,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
1735_2,1.391889,0,0,05-MNP,HS11_VDZ_L_3
1741_2,0.7198464,0,0,05-MNP,HS11_VDZ_L_3
1742_2,1.2853957,0,0,05-MNP,HS11_VDZ_L_3
1766_2,2.3846557,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
1776_2,0.0,0,0,05-MNP,HS11_VDZ_L_3
1783_2,2.758262,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
1796_2,0.0,0,0,05-MNP,HS11_VDZ_L_3
1824_2,1.3918791,0,0,05-MNP,HS11_VDZ_L_3
1848_2,0.76655775,0,0,05-MNP,HS11_VDZ_L_3
1850_2,0.78770477,0,0,05-MNP,HS11_VDZ_L_3
1868_2,2.481687,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
1869_2,0.7507839,0,0,05-MNP,HS11_VDZ_L_3
1907_2,3.0366638,0,1,05-MNP,HS11_VDZ_L_3
1910_2,1.382159,0,0,05-MNP,HS11_VDZ_L_3
1922_2,1.284447,0,0,05-MNP,HS11_VDZ_L_3
1939_2,1.4335067,1,0,05B-MNP_activated_inf,HS11_VDZ_L_3
1960_2,1.3756043,0,0,05-MNP,HS11_VDZ_L_3
1974_2,0.709681,0,0,05-MNP,HS11_VDZ_L_3
1980_2,0.0,0,0,05-MNP,HS11_VDZ_L_3
2004_2,2.084569,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
2064_2,0.7547403,0,0,05-MNP,HS11_VDZ_L_3
2131_2,0.0,0,0,05-MNP,HS11_VDZ_L_3
2137_2,0.0,0,0,05-MNP,HS11_VDZ_L_3
2155_2,1.8171188,0,1,05-MNP,HS11_VDZ_L_3
2176_2,0.0,1,0,05B-MNP_activated_inf,HS11_VDZ_L_3
2180_2,0.63177484,0,0,05-MNP,HS11_VDZ_L_3
2190_2,2.0732024,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
2231_2,0.71274006,0,0,05-MNP,HS11_VDZ_L_3
2250_2,0.7351408,0,0,05-MNP,HS11_VDZ_L_3
2408_2,1.4381254,0,0,05-MNP,HS11_VDZ_L_3
2419_2,2.0008495,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
2434_2,0.7319832,0,0,05-MNP,HS11_VDZ_L_3
2453_2,0.733409,0,0,05-MNP,HS11_VDZ_L_3
2454_2,1.336931,1,0,05B-MNP_activated_inf,HS11_VDZ_L_3
2509_2,0.7272169,0,0,05-MNP,HS11_VDZ_L_3
2527_2,1.3702075,0,0,05-MNP,HS11_VDZ_L_3
2660_2,0.72949535,0,0,05-MNP,HS11_VDZ_L_3
2694_2,1.486889,0,0,05-MNP,HS11_VDZ_L_3
2703_2,1.3600894,1,0,05B-MNP_activated_inf,HS11_VDZ_L_3
2723_2,0.6870785,0,0,05-MNP,HS11_VDZ_L_3
2802_2,0.0,0,0,05-MNP,HS11_VDZ_L_3
2842_2,1.2862642,0,0,05-MNP,HS11_VDZ_L_3
2872_2,1.3119005,0,0,05-MNP,HS11_VDZ_L_3
2896_2,0.6628651,0,0,05-MNP,HS11_VDZ_L_3
2990_2,0.743208,0,0,05-MNP,HS11_VDZ_L_3
3000_2,0.6897645,0,0,05-MNP,HS11_VDZ_L_3
3032_2,0.6826696,0,0,05-MNP,HS11_VDZ_L_3
3072_2,2.0138233,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
3103_2,1.4461555,0,0,05-MNP,HS11_VDZ_L_3
3104_2,0.0,0,0,05-MNP,HS11_VDZ_L_3
3125_2,1.4444855,0,0,05-MNP,HS11_VDZ_L_3
3126_2,2.0067456,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
3132_2,1.2352569,0,0,05-MNP,HS11_VDZ_L_3
3135_2,2.1026435,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
3139_2,1.5091122,0,0,05-MNP,HS11_VDZ_L_3
3155_2,2.1144729,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
3159_2,1.3685025,0,0,05-MNP,HS11_VDZ_L_3
3170_2,1.3527457,1,0,05B-MNP_activated_inf,HS11_VDZ_L_3
3198_2,2.571439,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
3203_2,0.72630024,0,0,05-MNP,HS11_VDZ_L_3
3245_2,1.3478006,0,0,05-MNP,HS11_VDZ_L_3
3248_2,1.929751,0,1,05-MNP,HS11_VDZ_L_3
3280_2,1.5388702,0,0,05-MNP,HS11_VDZ_L_3
3293_2,0.64576966,0,0,05-MNP,HS11_VDZ_L_3
3307_2,0.7255313,0,0,05-MNP,HS11_VDZ_L_3
3311_2,1.3328791,0,0,05-MNP,HS11_VDZ_L_3
3339_2,1.4008353,0,0,05-MNP,HS11_VDZ_L_3
3347_2,1.8903681,0,1,05-MNP,HS11_VDZ_L_3
3402_2,1.241946,0,0,05-MNP,HS11_VDZ_L_3
3417_2,0.71272725,0,0,05-MNP,HS11_VDZ_L_3
3429_2,0.66564375,0,0,05-MNP,HS11_VDZ_L_3
3445_2,2.2965374,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
3450_2,0.6482835,0,0,05-MNP,HS11_VDZ_L_3
3486_2,2.5513325,0,1,05-MNP,HS11_VDZ_L_3
3492_2,0.76188534,0,0,05-MNP,HS11_VDZ_L_3
3516_2,2.058633,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
3567_2,0.6743166,0,0,05-MNP,HS11_VDZ_L_3
3626_2,2.3876193,0,1,05-MNP,HS11_VDZ_L_3
3674_2,2.022592,0,1,05-MNP,HS11_VDZ_L_3
3711_2,1.4133548,0,0,05-MNP,HS11_VDZ_L_3
3715_2,1.3599514,1,0,05B-MNP_activated_inf,HS11_VDZ_L_3
3716_2,0.74928963,0,0,05-MNP,HS11_VDZ_L_3
3744_2,0.71666557,0,0,05-MNP,HS11_VDZ_L_3
3774_2,0.64987403,0,0,05-MNP,HS11_VDZ_L_3
3811_2,4.2158523,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
3860_2,1.2203289,0,0,05-MNP,HS11_VDZ_L_3
3887_2,0.74617326,0,0,05-MNP,HS11_VDZ_L_3
3889_2,0.0,0,0,05-MNP,HS11_VDZ_L_3
3898_2,1.4474093,0,0,05-MNP,HS11_VDZ_L_3
3907_2,2.9096763,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
3943_2,1.5518492,0,0,05-MNP,HS11_VDZ_L_3
3961_2,1.4858502,0,0,05-MNP,HS11_VDZ_L_3
3985_2,1.277049,0,0,05-MNP,HS11_VDZ_L_3
4029_2,2.7119021,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
4032_2,0.6984158,0,0,05-MNP,HS11_VDZ_L_3
4040_2,3.1816466,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
4050_2,2.6180327,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
4105_2,1.4636729,0,0,05-MNP,HS11_VDZ_L_3
4116_2,0.0,0,0,05-MNP,HS11_VDZ_L_3
4166_2,0.0,0,0,05-MNP,HS11_VDZ_L_3
4173_2,0.700767,0,0,05-MNP,HS11_VDZ_L_3
4216_2,1.3325462,0,0,05-MNP,HS11_VDZ_L_3
4234_2,1.3385851,1,0,05B-MNP_activated_inf,HS11_VDZ_L_3
4307_2,0.7614892,0,0,05-MNP,HS11_VDZ_L_3
4335_2,0.7476187,0,0,05-MNP,HS11_VDZ_L_3
4364_2,1.279555,0,0,05-MNP,HS11_VDZ_L_3
4416_2,1.4104284,1,0,05B-MNP_activated_inf,HS11_VDZ_L_3
4428_2,1.5172659,0,0,05-MNP,HS11_VDZ_L_3
4438_2,0.62920517,0,0,05-MNP,HS11_VDZ_L_3
4467_2,1.5436954,0,0,05-MNP,HS11_VDZ_L_3
4471_2,0.66435105,0,0,05-MNP,HS11_VDZ_L_3
4477_2,0.6680055,0,0,05-MNP,HS11_VDZ_L_3
4580_2,0.67019045,0,0,05-MNP,HS11_VDZ_L_3
4585_2,1.5615044,0,1,05-MNP,HS11_VDZ_L_3
4630_2,1.3551676,0,0,05-MNP,HS11_VDZ_L_3
4641_2,1.8473732,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
4654_2,0.6714786,0,0,05-MNP,HS11_VDZ_L_3
4658_2,1.4605476,0,0,05-MNP,HS11_VDZ_L_3
4671_2,1.9409779,0,1,05-MNP,HS11_VDZ_L_3
4704_2,1.3559065,0,0,05-MNP,HS11_VDZ_L_3
4713_2,2.3382008,1,1,05B-MNP_activated_inf,HS11_VDZ_L_3
4716_2,1.239464,0,0,05-MNP,HS11_VDZ_L_3
4736_2,1.2221562,0,0,05-MNP,HS11_VDZ_L_3
4828_2,0.69964015,0,0,05-MNP,HS11_VDZ_L_3
5_3,2.265053,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
54_3,1.768567,0,1,05-MNP,HS11_VDZ_R_0
66_3,0.7550128,0,0,05-MNP,HS11_VDZ_R_0
74_3,2.374139,0,1,05-MNP,HS11_VDZ_R_0
79_3,1.1632845,0,0,05-MNP,HS11_VDZ_R_0
94_3,1.1113617,0,0,05-MNP,HS11_VDZ_R_0
138_3,1.6428634,0,1,05-MNP,HS11_VDZ_R_0
146_3,2.4077659,0,1,05-MNP,HS11_VDZ_R_0
150_3,0.7519273,0,0,05-MNP,HS11_VDZ_R_0
156_3,1.2053355,0,0,05-MNP,HS11_VDZ_R_0
165_3,0.751996,0,0,05-MNP,HS11_VDZ_R_0
168_3,2.121885,0,1,05-MNP,HS11_VDZ_R_0
171_3,1.6749598,0,1,05-MNP,HS11_VDZ_R_0
185_3,0.62812847,0,0,05-MNP,HS11_VDZ_R_0
189_3,0.5429798,0,0,05-MNP,HS11_VDZ_R_0
208_3,1.1730072,0,0,05-MNP,HS11_VDZ_R_0
214_3,1.1965755,1,0,05B-MNP_activated_inf,HS11_VDZ_R_0
246_3,0.70136255,0,0,05-MNP,HS11_VDZ_R_0
250_3,1.5872885,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
277_3,1.2243006,0,0,05-MNP,HS11_VDZ_R_0
282_3,2.1579063,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
286_3,0.6284276,0,0,05-MNP,HS11_VDZ_R_0
301_3,1.2225267,0,0,05-MNP,HS11_VDZ_R_0
307_3,1.2648722,0,0,05-MNP,HS11_VDZ_R_0
325_3,1.4267473,0,0,05-MNP,HS11_VDZ_R_0
330_3,0.56835616,0,0,05-MNP,HS11_VDZ_R_0
335_3,0.6477515,0,0,05-MNP,HS11_VDZ_R_0
339_3,0.70120513,1,0,05B-MNP_activated_inf,HS11_VDZ_R_0
344_3,0.0,0,0,05-MNP,HS11_VDZ_R_0
347_3,0.7255788,0,0,05-MNP,HS11_VDZ_R_0
348_3,0.68474966,0,0,05-MNP,HS11_VDZ_R_0
350_3,1.9290384,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
357_3,1.2565156,0,0,05-MNP,HS11_VDZ_R_0
358_3,1.154121,1,0,05B-MNP_activated_inf,HS11_VDZ_R_0
363_3,1.7238061,0,1,05-MNP,HS11_VDZ_R_0
368_3,1.8640926,0,1,05-MNP,HS11_VDZ_R_0
381_3,0.6550584,1,0,05B-MNP_activated_inf,HS11_VDZ_R_0
388_3,0.70582026,0,0,05-MNP,HS11_VDZ_R_0
396_3,1.7825559,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
398_3,2.0224824,0,1,05-MNP,HS11_VDZ_R_0
399_3,0.6350527,0,0,05-MNP,HS11_VDZ_R_0
400_3,1.2115457,0,0,05-MNP,HS11_VDZ_R_0
406_3,2.153097,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
456_3,0.60112077,0,0,05-MNP,HS11_VDZ_R_0
457_3,2.2743447,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
469_3,1.1959839,1,0,05B-MNP_activated_inf,HS11_VDZ_R_0
472_3,1.1593597,0,0,05-MNP,HS11_VDZ_R_0
485_3,1.2725775,1,0,05B-MNP_activated_inf,HS11_VDZ_R_0
490_3,1.2497228,0,0,05-MNP,HS11_VDZ_R_0
504_3,1.7023896,0,1,05-MNP,HS11_VDZ_R_0
532_3,0.64367384,0,0,05-MNP,HS11_VDZ_R_0
550_3,1.3262554,1,0,05B-MNP_activated_inf,HS11_VDZ_R_0
622_3,0.69581467,0,0,05-MNP,HS11_VDZ_R_0
623_3,2.539551,0,1,05-MNP,HS11_VDZ_R_0
650_3,2.4771233,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
692_3,0.6151997,0,0,05-MNP,HS11_VDZ_R_0
780_3,1.1129658,1,0,05B-MNP_activated_inf,HS11_VDZ_R_0
787_3,1.2269584,1,0,05B-MNP_activated_inf,HS11_VDZ_R_0
796_3,1.2478535,0,0,05-MNP,HS11_VDZ_R_0
809_3,0.6124155,0,0,05-MNP,HS11_VDZ_R_0
829_3,1.4905398,0,0,05-MNP,HS11_VDZ_R_0
840_3,0.63986933,0,0,05-MNP,HS11_VDZ_R_0
855_3,0.6690684,0,0,05-MNP,HS11_VDZ_R_0
910_3,1.14617,0,0,05-MNP,HS11_VDZ_R_0
912_3,1.2360165,0,0,05-MNP,HS11_VDZ_R_0
926_3,0.0,0,0,05-MNP,HS11_VDZ_R_0
928_3,0.6669474,0,0,05-MNP,HS11_VDZ_R_0
930_3,1.2959753,0,0,05-MNP,HS11_VDZ_R_0
932_3,0.0,0,0,05-MNP,HS11_VDZ_R_0
935_3,2.469391,0,1,05-MNP,HS11_VDZ_R_0
937_3,2.1533606,0,1,05-MNP,HS11_VDZ_R_0
960_3,0.81263477,0,0,05-MNP,HS11_VDZ_R_0
965_3,2.1176057,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
969_3,1.1716491,0,0,05-MNP,HS11_VDZ_R_0
972_3,1.6975139,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
978_3,0.54158485,0,0,05-MNP,HS11_VDZ_R_0
985_3,1.2698578,0,0,05-MNP,HS11_VDZ_R_0
990_3,1.2349995,0,0,05-MNP,HS11_VDZ_R_0
998_3,1.3831942,0,0,05-MNP,HS11_VDZ_R_0
999_3,0.6621379,0,0,05-MNP,HS11_VDZ_R_0
1010_3,0.72361076,0,0,05-MNP,HS11_VDZ_R_0
1013_3,1.2742975,0,0,05-MNP,HS11_VDZ_R_0
1019_3,2.4893987,0,1,05-MNP,HS11_VDZ_R_0
1023_3,0.63535327,0,0,05-MNP,HS11_VDZ_R_0
1026_3,1.614748,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
1027_3,1.2874792,0,0,05-MNP,HS11_VDZ_R_0
1030_3,1.3174379,0,0,05-MNP,HS11_VDZ_R_0
1046_3,0.0,0,0,05-MNP,HS11_VDZ_R_0
1050_3,1.2204492,0,0,05-MNP,HS11_VDZ_R_0
1055_3,1.2264336,0,0,05-MNP,HS11_VDZ_R_0
1080_3,0.7508331,0,0,05-MNP,HS11_VDZ_R_0
1092_3,2.2735302,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
1106_3,1.2207788,1,0,05B-MNP_activated_inf,HS11_VDZ_R_0
1107_3,1.2026694,0,0,05-MNP,HS11_VDZ_R_0
1117_3,1.1357067,0,0,05-MNP,HS11_VDZ_R_0
1134_3,1.6241693,0,1,05-MNP,HS11_VDZ_R_0
1146_3,1.3358017,0,0,05-MNP,HS11_VDZ_R_0
1147_3,1.2960521,1,0,05B-MNP_activated_inf,HS11_VDZ_R_0
1172_3,1.9811618,0,1,05-MNP,HS11_VDZ_R_0
1174_3,1.9137975,0,1,05-MNP,HS11_VDZ_R_0
1185_3,0.0,0,0,05-MNP,HS11_VDZ_R_0
1189_3,2.4512842,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
1201_3,1.2384397,0,0,05-MNP,HS11_VDZ_R_0
1202_3,0.6790199,0,0,05-MNP,HS11_VDZ_R_0
1208_3,1.334158,0,0,05-MNP,HS11_VDZ_R_0
1210_3,1.7844859,0,1,05-MNP,HS11_VDZ_R_0
1219_3,2.0834074,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
1220_3,0.6314645,0,0,05-MNP,HS11_VDZ_R_0
1221_3,1.8027564,0,1,05-MNP,HS11_VDZ_R_0
1226_3,1.853693,0,1,05-MNP,HS11_VDZ_R_0
1227_3,0.77415097,0,0,05-MNP,HS11_VDZ_R_0
1228_3,1.2923291,0,0,05-MNP,HS11_VDZ_R_0
1231_3,0.6802769,0,0,05-MNP,HS11_VDZ_R_0
1242_3,0.0,0,0,05-MNP,HS11_VDZ_R_0
1250_3,2.2065966,0,1,05-MNP,HS11_VDZ_R_0
1256_3,1.2410905,0,0,05-MNP,HS11_VDZ_R_0
1309_3,1.74491,0,1,05-MNP,HS11_VDZ_R_0
1323_3,0.7358862,0,0,05-MNP,HS11_VDZ_R_0
1336_3,3.0046864,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
1346_3,1.2381126,0,0,05-MNP,HS11_VDZ_R_0
1349_3,2.838083,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
1377_3,2.2594178,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
1390_3,1.7952783,0,1,05-MNP,HS11_VDZ_R_0
1391_3,1.3899806,0,0,05-MNP,HS11_VDZ_R_0
1412_3,2.3698773,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
1472_3,0.6616901,0,0,05-MNP,HS11_VDZ_R_0
1508_3,1.3384923,1,0,05B-MNP_activated_inf,HS11_VDZ_R_0
1544_3,1.2742513,1,0,05B-MNP_activated_inf,HS11_VDZ_R_0
1560_3,0.5743174,0,0,05-MNP,HS11_VDZ_R_0
1595_3,0.80040604,0,0,05-MNP,HS11_VDZ_R_0
1636_3,0.0,0,0,05-MNP,HS11_VDZ_R_0
1638_3,0.7567226,0,0,05-MNP,HS11_VDZ_R_0
1640_3,0.7310491,0,0,05-MNP,HS11_VDZ_R_0
1652_3,1.3022908,0,0,05-MNP,HS11_VDZ_R_0
1689_3,0.80062526,0,0,05-MNP,HS11_VDZ_R_0
1690_3,0.71177536,0,0,05-MNP,HS11_VDZ_R_0
1707_3,0.7811838,0,0,05-MNP,HS11_VDZ_R_0
1708_3,0.75380737,0,0,05-MNP,HS11_VDZ_R_0
1716_3,1.7660447,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
1728_3,0.0,0,0,05-MNP,HS11_VDZ_R_0
1747_3,0.72147715,0,0,05-MNP,HS11_VDZ_R_0
1774_3,1.2180966,0,0,05-MNP,HS11_VDZ_R_0
1775_3,1.7915751,0,1,05-MNP,HS11_VDZ_R_0
1780_3,2.4330049,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
1781_3,0.70436376,0,0,05-MNP,HS11_VDZ_R_0
1800_3,0.7276165,0,0,05-MNP,HS11_VDZ_R_0
1801_3,0.7593732,0,0,05-MNP,HS11_VDZ_R_0
1817_3,1.2654809,0,0,05-MNP,HS11_VDZ_R_0
1827_3,2.144863,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
1867_3,1.8270143,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
1912_3,0.0,0,0,05-MNP,HS11_VDZ_R_0
1923_3,1.3592442,0,0,05-MNP,HS11_VDZ_R_0
1935_3,1.3399298,0,0,05-MNP,HS11_VDZ_R_0
1940_3,1.2852478,0,0,05-MNP,HS11_VDZ_R_0
1952_3,0.79299,0,0,05-MNP,HS11_VDZ_R_0
1967_3,1.312645,0,0,05-MNP,HS11_VDZ_R_0
1977_3,0.67701215,0,0,05-MNP,HS11_VDZ_R_0
1980_3,2.0182657,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
2005_3,0.66571313,0,0,05-MNP,HS11_VDZ_R_0
2017_3,2.0420654,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
2026_3,1.5338241,0,0,05-MNP,HS11_VDZ_R_0
2037_3,0.8304523,0,0,05-MNP,HS11_VDZ_R_0
2043_3,0.75439596,0,0,05-MNP,HS11_VDZ_R_0
2055_3,1.5282362,0,0,05-MNP,HS11_VDZ_R_0
2085_3,1.3239462,0,0,05-MNP,HS11_VDZ_R_0
2090_3,0.6738709,1,0,05B-MNP_activated_inf,HS11_VDZ_R_0
2097_3,2.206495,0,1,05-MNP,HS11_VDZ_R_0
2118_3,2.3512459,0,1,05-MNP,HS11_VDZ_R_0
2131_3,0.736633,0,0,05-MNP,HS11_VDZ_R_0
2133_3,0.67061883,0,0,05-MNP,HS11_VDZ_R_0
2144_3,1.8057724,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
2149_3,2.1033547,1,1,05B-MNP_activated_inf,HS11_VDZ_R_0
2152_3,0.75145483,0,0,05-MNP,HS11_VDZ_R_0
2161_3,0.6337437,0,0,05-MNP,HS11_VDZ_R_0
2163_3,1.2374898,0,0,05-MNP,HS11_VDZ_R_0
